text,sarcastic
这个费用免得好，支持！点赞！,0
调休其实就是一场小型穿越。不知道大家想过没有，如果没有调休，今天的你正在休息，而七号的你正在上班或上课。有了调休，今天的你穿越去了七号，七号的你穿越到了今天。穿越这种事情可是只存在于影视剧里的，而调休直接让你仿佛置身影视剧剧情，这说明什么，这说明调休本质上是一场剧本杀，而且还是免费的，所以最后还是你赚了。,1
开工第一天，全国约有2亿人选择在家办公。专家指出，其中能够坚持洗头、洗脸、化妆的人数较少，导致视频会议美颜功能需求激增，因此阿里云紧急为钉钉扩容了1万台服务器，相当于3个明星同时官宣恋情的流量。,1
很好中秋节我家人都跑出去，家里只有我一个人，阿我的烤肉哩，我鼻要一个人在家,1
他们所谓的“民主”怎么看起来这么自私自利……,0
你好，明天。130285，警号重启。爸爸牺牲5年后，女承父业，承继的是警号，是深沉的使命，更是朴素的为民情怀。“我就是你，却也不是你…我正在完成您未尽的使命。”选择了人民警察就选择了责任与担当。忠诚履行职责，守护万家灯火，向所有牢记宗旨、勇于奉献的人民警察致敬。,0
北京街头一老人摔倒，结果现场围了一圈人指指点点却无人上前相扶。不一会儿老人家属赶到，责怪没人帮忙，这时一有扶老人经验的大学生站出来质问“他不是想讹人为什么会摔倒？”，在场路人均对这一逻辑表达赞同。,1
“来这买羊肉，就为了吃个放心！”北京朝阳的王师傅，常年从事现场将鸭肉加工成羊肉的生意，因看着吃着都放心，获当地居民一致好评，甚至常有外地人慕名来买放心羊肉。为这份诚信经营感动，今年居民们决定一起推举王师傅上“感动中国”。 ​​​,1
你可以再过分一点没关系，没看过这么不要脸的人.,1
天阿！我家外面的青蛙可以再吵一点,1
璇璇因为有点胖，上阵子坐地铁好几次被人误当成孕妇给她让座。从那时起，璇璇尝到了甜头，本来还想减肥的念头也放弃了，开始专心长胖，而且她还又针对性地坚持每天两瓶啤酒，专注长肚子。现在璇璇上班无论地铁多挤，人们都会给她让一条路和一个座，非常便利。,1
这是超人回归吗,0
太棒了，我们的征途是星辰大海!,0
常念感恩之心！小伙，你的温暖，我们所有人都看到了！,0
“天宫课堂”再度开课！中国空间站第二次太空授课正式开讲。3月23日下午，“天宫课堂”第二课在中国空间站正式开讲并直播，神舟十三号乘组航天员翟志刚、王亚平、叶光富进行授课。这是中国空间站第二次太空授课，也是中国航天员第三次进行太空授课。  [共2张],0
想当年办理报到手续多少麻烦，，，，，现在真的好方便。,0
今天教师节济南各个酒店爆满，各地人都在今天涌来济南，与以往节假日去趵突泉大明湖游玩不同，教师节这天来济南的游客都专门前往济南本地人多的地方，热衷与当地人交流，当济南人叫出一声“老师儿”的时候，游客们都感觉自己也在过教师节，内心十分享受。 ​​​,1
万圣节敢出门的人都是人缘好的人，因为万圣节历来都是一个复仇的日子，很多人利用万圣节的特殊风俗，在这天揪住仇人往死里打一顿，打到头破血流，这样不但没人帮忙，还会有人夸这逼妆化得真逼真。所以万圣节敢出门得都是人缘好的，都很值得交往。,1
上海昨日新增本土确诊50例，新增本土无症状3450例。3月27日0—24时，上海新增本土新冠肺炎确诊病例50例和无症状感染者3450例，其中17例确诊病例和2833例无症状感染者在隔离管控中发现，其余在相关风险人群排查中发现。昨日新增本土新冠肺炎确诊病例50例、无症状感染者3450例，新增境外输入性确诊病例10例、无症状感染者4例,0
为每户旅客家属制定保障方案。在23日晚的“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第三场新闻发布会上，东航客户委员会总经理上官雪民表示，在后续工作中，工作组将持续为家属提供专业援助，及时、细致地了解110户家庭的具体情况，密切关注家属们身体情况、心理状态，详细听取家属诉求，按照“一户一册一专班”工作要求，持续优化援助工作。（报社记者）,0
30元的小旅馆向星级评定机构提出六星级酒店的申请，理由是：他们没条件提供浴巾，因此没有浴巾卫生问题；没条件提供玻璃杯，只有一次性纸杯，因此没有杯子卫生问题；他们甚至很少打扫卫生，因此更不存在越打扫越脏的情况……综上，他们觉得自己卫生条件远超五星级酒店，因此申请六星，并呼吁有钱人到他们那入住，享受又便宜又干净的服务,1
互联网不是法外之地，必须让造谣者受到惩罚！,0
雨水打滑我在家具店门口警卫面前大滑一跤，脚踝撞到阶梯直角处肿得跟小笼包一样... 可以再糗一点没关系...,1
开个爱之味脆瓜罐头盖;竟然可以伤到小姆指甲…杰克，这真是太神奇了(波波波…的流血),1
公司网络可以再烂一点,1
老胡：大家都加班等于大家都放假[doge],1
某市一所高校准备让大一新生在入学前上报自己的微博账号，然后以此划分宿舍，具体办法为：微博共同关注超过30个的，可以分配到一个宿舍；共同关注超过50的，安排为同宿舍上下铺。另外，被10个以上博主拉黑的学生，则考虑不让其参与宿舍生活，建议到校外住宿。,1
熊猫宝宝抱大腿能有多努力。在抱大腿这件事情上，熊猫宝宝超努力…网友：我也想要这样的腿部挂件iPanda熊猫频道,0
一定要好好读书吖！,0
你好，明天。在统一安排下，已有200多名旅客家属前往坠机事故现场。走进现场之后，如何走出悲伤？这个阶段，无论陪伴还是倾听，无论进行心理疏导还是提供有效信息，把每一项工作做得更实更细，才能更好地治愈人心。生活仍得继续，希望每一颗受伤的心灵都能早日结痂。,0
我想...我快失业了....老板你可以再讨厌一点！！,1
直播中国顶尖舞者之夜。“中国顶尖舞者之夜”，演员阵容涵盖德艺双馨舞蹈家、“中国顶尖舞者成长计划”年度顶尖舞者、年度顶尖舞者希望之星等。与@ 一起，感受舞蹈的魅力。 的微博直播,0
演员虽说是靠演技吃饭，但演员如果演技好，说明他拥有无数个面具，观众永远不知道他什么时候才是真的自己。而演员演技差，则说明他真实，不做作，永远都是自己。观众爱演技差的演员，也爱得踏实，因为永远知道自己爱的是个什么人，所以演技差的演员配得上更高的人气,1
重庆现云海列车。连日阴雨后，重庆近日气温回暖，多地出现晨雾美景。轨道列车在云海中往来穿梭，桥梁楼宇在雾气中时隐时现，宛如人间仙境。（视频来源：重庆两江新区、重庆市文化旅游委）  报社的微博视频,0
亚运会亚残运会场馆全部竣工并完成赛事功能验收。历时近5年建设，杭州2022年亚运会、亚残运会56个竞赛场馆31日下午全面竣工并通过赛事功能综合验收。场馆建设秉承“绿色、智能、节俭、文明”办赛理念，确保满足赛事要求，又能服务市民群众。戳视频一起来看看吧！（记者夏亮、李涛）  报社的微博视频,0
考试时大脑自动点歌是一种很智能的表现，这是大脑知道你处于紧张状态，就给你播放你最喜欢的歌曲，让你放松下来。根据很多高分考生的经验，大脑放歌时不应与之抵触，而应顺从它，享受它为你选择的歌曲，然后跟着音乐节奏去答题，这样才会取得理想成绩。,1
随着科技进步，现在电脑和手机通过收集学生的上网习惯、一天玩手机时间占比、各类与学习无关的app打开率等数据，然后上传到考研系统，系统即可通过分析准确预测出考研结果。今天四川一名考生报名时，系统根据她平日的表现，明确给出了“别考”的建议。,1
那种考试前夜才开始通宵复习的大学生，毕业找工作时会成为各大公司争抢的香饽饽，因为这种复习方式等同于以后加班能力强、心态好、效率高。相反那种学期开始时就认真学习的，会被认为是贪图朝九晚五的安逸，吃不了加班的苦，而遭很多公司拒绝。 ​​​,1
北京向部分中小微企业提供免费核酸检测。记者22日从北京市政府新闻发布会上获悉，北京加大中小微企业帮扶工作，将对餐饮、零售、巡游出租车、外卖、快递行业以及从事进口非冷链货物相关经营活动的中小微企业免费开展员工定期核酸检测，减少企业疫情防控支出，支持企业渡过难关。（记者郭宇靖、王普，摄影记者李欣）,0
很好！！刚吃完早餐就漏塞...又浪费食物了,1
佩洛西新冠阳性。据央视消息，当地时间7日，美国众议院议长南希·佩洛西的办公室表示，佩洛西的新冠病毒检测结果呈阳性。,0
家有宝宝的看过来！照护3岁以下婴幼儿这样减个税。备受关注的婴幼儿照护个人所得税专项附加扣除政策28日正式发布。根据国务院印发的《关于设立3岁以下婴幼儿照护个人所得税专项附加扣除的通知》，自今年1月1日起，纳税人照护3岁以下婴幼儿子女的相关支出，在计算缴纳个人所得税前，按照每个婴幼儿每月1000元的标准定额扣除。（记者申铖、王雨萧）,0
停止内耗，把精力花在值得的事上。常觉得自己不够优秀，因为别人不经意的举动郁闷很久，过度追求完美压得自己喘不过气…陷入“精神内耗”的人，常把自己困在思绪中，而很少落到行动上。你的时间和精力有限，请少点内耗，多些勇敢的行动。拒绝内耗的9个建议愿你内心强大，成为更好的自己。早安。,0
孩子走失，别等24小时！ 请马上拨打110！！,0
不是所有的猫都可以进北大，流浪猫圈子里也有一套严格的选拔标准，猫要考猫语、人语、过障碍、极限穿越等科目，各科均是省状元才能进北大，不然只能去其他院校。之前北京草房张先生就曾突发奇想，把自家猫送去了北大，结果第二天一开门，猫又蹲在原地，表情沮丧。,1
今天早起， 比较早去公司， 然后运气还真好...居然撞车了,1
谁说站在光里的才算英雄？这段禁毒宣传短片让人泪目。2021年，全国公安机关全力打击毒品违法犯罪行为，共破获各类毒品犯罪案件5.4万起，抓获犯罪嫌疑人7.7万余名，缴获毒品27吨，连续多年保持涉毒违法犯罪下降。禁毒宣传短视频《爸，我回来了》，致敬战斗在一线的禁毒民警。这个转身让人落泪短视频 | 这个转身，让人落泪……,0
一些天文新闻的评论发现，就算此刻末日来到，当下的年轻人也毫不惧怕，甚至还有点期待。分析指出，这是年轻人生活美好的表现，因为只有爱情、学业、工作等各方面需求都被满足，觉得人生无憾了，才会不惧末日，才会想通过末日定格在这幸福美满的人生时刻。 ​​​,1
老板才一进门。就很好心的塞了一堆事情给我,1
孟晚舟说华为整体经营状况符合预期。华为公司28日发布的2021年年度报告显示，2021年华为整体经营稳健，实现收入6368亿元，净利润1137亿元，同比增长75.9%。2021年研发投入达到1427亿元，占全年收入的22.4%，十年累计投入的研发费用约8456亿元。华为公司副董事长、首席财务官孟晚舟表示，华为整体经营状况符合预期。（记者王攀、陈宇轩）,0
“这院士也太自大了”,1
连续5天加班，饿著肚子回家(今天晚到计程车费要加成)，“百商”可以再夸张一点，妈的,1
很好，我的门禁卡真的不见了！,1
一些家长为监督孩子学习，在孩子卧室装上摄像头，关注他们的一举一动。这种行为的后果就是可能让孩子变得向往监狱生活，因为监狱虽然也被看着，但在里面可以发呆，可以偷懒，可以不必不学习时就被喊话，总之比自己卧室舒服，萌生“超喜欢在里面”的想法。 ​​​,1
希望能真查，真问责，不查几个，总会有人动歪脑筋！,0
愿疫情早日结束。,0
最搞笑的不是狮子发型，而是动物园的回应“我们不敢剪”,0
很好！！！....右边的耳环不见了...,1
天津新增2例阳性感染者。记者31日从天津市疫情防控指挥部获悉，3月31日0时至18时，天津市疾控部门报告2名本土新冠病毒核酸检测阳性感染者，均系管控人员筛查发现，均为无症状感染者。目前已转运至天津市定点医院。　　自2022年2月24日至3月31日18时，天津市本轮疫情累计报告833例阳性感染者。（记者周润健、张建新）,0
根据国外某机构最新调研结果显示，肥胖更容易刺激个体做出积极的改变。比如肥胖的人经常会受到很多嘲笑讽刺，这些差评会刺激肥胖者坚持锻炼，一旦瘦回去就被封为励志男神或女神，提高自信心；而肥胖者如果暂时瘦不下去，就会努力提升自身其他方面的能力，给自己贴上例如“靠才华吃饭”等标签。总而言之，相对于瘦，肥胖在刺激个体进步方面更有优势。,1
工作人员及家属核酸检测超1.7万人次。广西梧州市副市长苏颖在“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第六场新闻发布会上说，3月21日以来，为来梧支援、现场搜救、旅客家属、接待酒店工作人员等11类人员提供每日核酸检测服务累计检测17373人次，目前结果均为阴性。（报社记者）,0
背部筋拉伤，感冒也没好，胃不太舒服…很好啊都来都来~,1
努力不是做给别人看，而是迈向自己想要的生活！,0
为了不让一个不文明的东北人带坏整个东北人的形象，近日国内各大媒体达成共识，以后涉及东北人的负面新闻中，标题和正文都不再出现东北人的字眼，以防被其他文明讲德的东北人认为是带节奏和地域黑，新闻中的东北人将以那嘎达人代替，以达到让其他地区读者猜不出是哪里人的效果。,1
不建议平时熬夜周末狂睡。已经熬夜了怎么补？首都医科大学宣武医院神经外科门急诊主任吴浩：①第二天中午或周末补觉，建议分次、分时间段去补，疯狂补觉更打乱生物钟；②泡澡、泡脚，做一些头部按摩帮助睡眠；③喝牛奶，有助于安神；④尽量10点入睡，减少熬夜损失。,0
这个年代心理压力太大了，不重视心理健康问题的话此类悲剧只多不少,0
人人皆学、处处能学、时时可学,0
很好....煎包里面有头发....,1
以美为首等国8年对俄实施8068项制裁赵立坚：战争和制裁让美国在乱中牟利。日前中国人民大学重阳金融研究院发布一份报告，梳理美国对俄罗斯制裁方式、特征、影响与启示，指出美全面加码对俄制裁无益于解决问题，反而给俄欧乃至世界带来了严重负面影响。对此，外交部发言人赵立坚4月6日在例行记者会上说，这份报告指出，自2014年以来的8年时间里，以美国为首的国家对俄罗斯实施了8068项制裁，使俄罗斯超过伊朗，成为世界上被制裁最多的国家。其中，2月22日以来，新的制裁就达到5314项。       “我还注意到俄罗斯联邦安全会议副秘书波波夫日前表示，美国一面迫使欧洲国家制裁俄罗斯，一面自己继续进口俄罗斯石油，上周进口量环比增加43%至每天10万桶，并允许美国企业进口俄罗斯矿物肥料。”他说，对欧洲而言，战争和制裁带来的是难民潮、资金外流和能源短缺；对美国而言，战争和制裁让美国在乱中牟利、赚得钵满盆满。       “历史和现实都已证明制裁换不来和平与安全，只会带来‘双输’或‘多输’，让本已困难的世界经济雪上加霜，并冲击现有世界经济体系。美国如果真心希望推动乌克兰局势缓和，就应该停止拱火浇油，停止挥舞制裁大棒，停止胁迫言行，真正地劝和促谈。”赵立坚说。（记者董雪、温馨）赵立坚说战争和制裁让美国赚得钵满盆满,0
体力可以再差一点>游个一千就没力了  哀,1
消防员将婴儿放琴包中爬梯救出。安徽阜阳，地下车库起火黑烟充斥整个楼道，楼上住户被困。消防员赶赴，灭火同时搜救转移被困群众，还就地取材利用吉他包当背袋，救出三个月大的最小被困者。近日，孩子家长特意送来锦旗表示感谢。网友：打开背包看到小宝宝平安无恙，泪目了。中国消防,0
这是什么鬼天气，真的可以再烂一点没关系,1
晚上的餐城可以再难连一点没关系,1
“刘老师，我爱你，我们在一起吧！”27岁的阿杰在街上拦住自己当年的老师，手捧玫瑰，下跪表白。阿杰称，15年前刘老师经常当众辱骂他，当时他不理解，直到昨天才想通，那是老师爱自己，于是现在想和老师在一起，每天互相表达爱。而刘老师拒绝了他的表白，理由是每届爱过的学生太多，每个都接受的话还不乱套了,1
为什么狗会在主人死后啃主人的脸，最新研究发现，是因为现代人每天往脸上抹好几斤化妆品，脸上存满各种有毒化学物质，而狗鼻子好用，早已发现这一秘密，但没法说，于是主人死后，便主动去啃主人的脸，因为它知道这脸有毒，它希望通过这种服毒的方式与主人一起走。,1
正在直播：北京市新冠肺炎疫情防控工作新闻发布会。20日，北京市政府新闻办召开疫情防控工作例行新闻发布会，介绍有关情况，并答记者问。报社直播 报社的微博视频,0
原来我们也可以被当做儿童温柔对待,0
严惩不贷！,0
真没用 现实情况就是不签三方不给我毕业证（刚毕业）,0
夜读：性价比最高的3种自律。“最健康的自律是早睡，最实用的自律是运动，最丰盈内心的自律是读书。”坚持把这三件事做好，你就已经超越了很多人。一个人最大的自律，就是能走好日常的每一步。不妨从今天起，坚持早点睡、多运动、勤读书，你定会发现不一样的精彩。  夜读。早睡、运动、读书，是性价比最高的自律,0
"很好，我真的感冒了>""",1
天地之间，人再老，都是孩子。,0
很好 假期又过了一天.....,1
你也来一张可拉动家乡旅游经济的自拍,1
"1、做任何事情或决定，一定要有为什么吗？？2、学校网络是可以再烂一点！一部好好的电影被当成连续剧在那边看，惊悚指数瞬间""低""到破表！",1
黄土高原杏花吐蕊黄土高原的春天有多美。随着陕北黄土高原天气渐暖，陕西定边白于山区春光明媚，大片杏花竞相吐蕊，次第绽放。因独特的自然条件，当地多生长耐旱的杏树。每年三四月间，满山杏花沐浴着春日的暖阳，美不胜收，成为陕北别样的景观。（记者 吴鸿波）  报社的微博视频,0
一常年从事办假证的徐老板透露，近来学生证、学位证等都不再走俏，现在来人就问能不能办精神病证，“办的我都快得精神病了”。徐老板解释称，很多人是为子女办精神病证，子女并没有精神病，他们办这也不是为了犯法，就是为了保平安，因为出门亮出这证别人都不敢惹。 ​​​,1
好喜欢戒指的设计！感觉很浪漫！,0
学会心肺复苏很重要！！,0
今晚各地影院将同时上线一部极为催泪的动画电影《一只月饼的旅行》，该片通过拟人化的手法，讲述月饼在食物伙伴中最被瞧不起，因为其他食物一生只有一个主人，而可怜的月饼一生都在被送来送去。电影中的主角月饼小五好不容易盼到中秋节，本以为终于可以和它的第38任主人的胃团聚了，结果那晚主人又把它放了起来，说留着明年走亲送人用吧。,1
一个国家，两个世界，骇人的南台湾水灾，而我们伟大的中央政府ㄋ，为我们做ㄌ什么，马英9，刘兆漩堪什么灾，只不过又做ㄌ一场秀,1
谷雨是春季最后一个节气4月20日10时24分谷雨。北京时间4月20日10时24分将迎来“谷雨”节气，这是春季最后一个节气。此时节，降水日增，秧苗初插，作物新种，春茶采摘，雨润百谷，万物生长、蒸蒸日上。这一切，标志着暮春将尽，初夏即至。详情戳链接：网页链接（记者周润健，海报制作：方金洋）,0
因一句“岂曰无衣，与子同裳”，很多人就妄自菲薄觉得“老铁加油”不上档次，其实前者不过是我们千年前常用而后来又弃用了的，随着时间流逝“老铁加油”也会被我们渐渐遗忘，而一千年后，再有人对我们说出“老铁加油”，我们也同样会发出好古典好优雅的感慨。 ​​​,1
靠么勒！！中华x信的客户可以再狠一点！！！今天才要开始做的案子要15号上线...不给延期还叫设计师都别睡了！！！,1
上海今日核酸采样完成，将继续封控管理。4月4日，上海市顺利完成了新一轮核酸采样工作，随后还将有序开展检测、复核、人员转运和相关分析研判工作。待上述工作全部完成后，将根据国家有关规定，结合筛查结果，明确后续管控措施。在此之前，全市将继续实施封控管理，除因病就医等外，严格落实“足不出户”。上海核酸,0
可以再机车一点,1
撒谎一张嘴，辟谣跑断腿,0
多看书，多运动，多一点好心情,0
现在很多男生觉得撑太阳伞太娘，但不撑又怕晒坏肌肤，于是陷入两难境地。对此，有专家建议男生出门可以撑大号户外太阳伞，撑这种伞走路可以展示自己极具男子气概的超强臂力，绝不会让人觉得娘，而且这种伞遮阳范围大，撑着出门可以同时带一个宿舍的女生。 ​​​,1
很好~第一次就给我踵到像小象腿。~痛阿,1
姑娘们！加油！你们真棒！！！,0
是路由器像它，还是它像路由器,0
报道称，尽管有的奥运裁判表现出色，但裁判并非他们的唯一职业和身份。有的裁判不但是裁判，他们甚至还是运动员，比如，他们中的不少就会留下来参加九月份的奥运赛事，其中盲人足球、盲人门球、盲人接力跑等都是他们的参赛强项。,1
请落难公主主动联系我，给我机票钱，签证费，押金,0
不会下围棋的我，终于学会了几个名词了,0
"""非死不可""的开心农场可以再给我烂一点 (:",1
轻装策马青云路，人生从此驭长风！！！,0
还是建议大家有一座自己的空间站，这样地球阴天没法晾衣服的时候可以去那里晾//@唐不闻:建议大家在北上广各有一套房子，这样即使要去旅游也不用订酒店，建议大家在银行卡活期里放五百万以备不时之需,1
言论自由，但你要对自己的言论负责。,0
吉林新增本土确诊233例无症状852例，其中长春新增本土确诊173例。4月12日0-24时，吉林省新增本地确诊病例233例(轻型226例、普通型6例、重症1例），其中长春市173例、吉林市55例、白城市5例；新增本地无症状感染者852例，其中长春新增本土无症状801例、吉林市43例、白城市6例、辽源市1例、梅河口市1例。,0
所谓的社会性死亡并不可怕，只要你自己觉得自己没死，那你就没死，那死的就是别人。如果整个社会上所有人都认为你社会性死亡了，那是好事，那你正好可以利用这种知名度赚钱。,1
10个关键词看MU5735搜寻进展。24日，东航飞行事故新闻发布会最新通报，已基本确定了事故的主要撞击点；目前共搜寻到21件遗物183份飞机残骸；距核心现场约十公里发现疑似飞机残骸……一图了解东航坠机事故最新进展共同关注。,0
很好 会计发了一场莫名奇妙的脾气...结果是自己听错了,1
什么年代了还有人相信驱邪的？,0
几名在中国帮中国发展经济的外国友人，因为盘算着一日三餐都在家吃的话要三个小时，那么他们一天里用来建设中国的时间就少了仨小时。于是为了节约时间，他们决定在赶往工作的地铁上随便吃点，草草了事。这几位外国友人的感人事迹传开后，很多网友为此泪奔。,1
科技公司目前正在各市的小区、公司附近布局“共享秋裤间”，主要解决当代人出门感觉冷却忘穿秋裤的痛点。以后出门感觉冷，只需手机扫一扫，就可花1块钱添一条秋裤，而且到公司前可以脱下来放回共享秋裤间，在同事面前自己还是那个不穿秋裤的仙女，目前该项目被估计近20亿。 ​​​,1
很多相信阴谋论的人都是孤独症患者，他们渴望被爱，故意选择相信阴谋，就是为了让自己显得蠢蠢的笨笨的，这样很多人就会觉得他们可爱，产生“一定要保护好这小可爱”的念头，于是与他们成为朋友。因此相信阴谋论的人相信阴谋这件事本身就是一场阴谋。 ​​​,1
今天打了二百多个流调电话，虽然很累，但是想到为疫情防护尽了一份力，依然成就感满满,0
这头型一看就是兄弟,0
吉大女生抗疫Vlog：早餐、洗澡、如何调整心态。“今天是4月12日，距离吉大宣布封校封寝管理快一个月的时间了，有个好消息是我们的浴室终于再次开放了。”吉大女生拍视频记录自己的生活日常。戳视频，一起了解,0
很好，喉咙发炎了,1
男生小豪今年正常发挥，考了196分。正为填志愿发愁时，他偶然发现了一些招生海报小广告，都是川大什么的，名字都挺好。而且看这海报风格自己分数肯定能上，于是打算报上名。但最后他的父亲提了反对意见，“看这海报这些学校肯定去了就是玩，不可能学到东西！” ​​​,1
我不管，我还是两百多个月的宝宝，过儿童节完全没问题😋,0
做重情义的人，不做重情绪的人,0
延时摄影记录百花绽放。春回大地，又是一年百花盛放的时节。迎春花、风信子、玉兰花、郁金香……缓缓舒展的花瓣，拨开春日的勃勃生机。清明小长假第1天，一起欣赏绝美的生命绽放央视频,0
字少事大！,0
耒阳文联熊主席首次接受采访，他说，平时写了新诗，自己文联的人没一个不是赞不绝口，而一放到网上却是骂声连天，他觉得网友虽没文联的人水平高，但不至于全瞎，全是差评说明网络是不真实的，是被网站人员控制了，于是一怒之下砸了他们电脑。 ​​​,1
不要感到耻辱，只是人体生病了。,0
很多人没意识到，给明星送礼，粉丝其实并没有真正花钱。因为明星收了粉丝的礼物，然后转手在网上原价售卖，粉丝马上再买回来，礼物又回到粉丝手里，物归原主，所以粉丝等于压根没花钱，还白赚了一件明星摸过的东西。,1
蚊子苍蝇老鼠是最讨厌的东西没有之一！！！！！,0
呜呜呜，上海终于解封了，太不容易了,0
洛阳一群广场舞大妈想升华舞蹈、重拾青春，于是决定去篮球场当篮球宝贝，甚至好几位大爷也放下性别偏见，加入篮球宝贝行列。结果他们遭到打篮球年轻人的严词拒绝，年轻人觉得篮球宝贝只能是17岁的长腿美女，嫌大妈们老，不够格，所以驱赶他们。现在年轻人如此不懂尊老爱老，这么坏，试想等他们自己变成老年人，还要给社会制造多少麻烦！,1
加强学校疫情早发现力度两部门：印发新版高等学校、中小学校和托幼机构新冠肺炎疫情防控技术方案。近日，国家卫生健康委、教育部联合发布公告，通知印发高等学校、中小学校和托幼机构新冠肺炎疫情防控技术方案（第五版）。新版方案调整情况主要有：根据疫情扩散风险加密校园核酸检测频次，提高核酸检测抽检比例，鼓励增加抗原检测；如校园出现疫情后，立即完成常态化和应急机制转换；坚持知情、同意、自愿原则，鼓励3岁以上适龄无接种禁忌人群应接尽接，推进符合条件的18岁以上目标人群加强免疫接种。（记者顾天成）,0
北京一大妈在小区门口开了一家诊所，帮人看病、替人开药甚至还办班讲养生。但前几日，该诊所因为不具备相关资质而被有关部门查处。大妈解释说，去年看了一年的朋友圈，养生知识积攒了一箩筐，于是嗅到商机这些知识可以赚钱，就索性开了家诊所。,1
为您点赞！！,0
好好煞一煞“捉人新闻”的歪风，揭穿“谎言帝国”的皇帝新装。,0
当苏轼的词遇上清明的茶。 “休对故人思故国，且将新火试新茶。诗酒趁年华。”一杯清明茶，深藏苏轼对故乡的思念之情。@于朦胧 将苏轼的《望江南》唱成歌，配上宋代的点茶技艺，带你一同品茶寄相思古韵新声清明,0
法规政策面前，侥幸心理要不得呀,0
黑龙江牡丹江市一防疫工作人员违规带人进入疫情封闭管理区被立案侦查。 记者从黑龙江省牡丹江市公安局获悉，日前，警方查处了两起涉疫违法案件，其中一起是防疫工作人员违规带人进入疫情封闭管理区，警方依法立案侦查。       4月8日，牡丹江市某医院防疫工作人员高某受朋友孙某请托，在明知爱民区为疫情防控严管区域情况下，利用职务便利驾车载着孙某进入爱民区，并以防疫工作人员身份进入封闭管理小区办私事，事后离开爱民区。高某、孙某拒绝执行县级以上人民政府、疾病预防控制机构依照传染病防治法提出的预防、控制措施，造成疫情传播严重危险。4月13日，高某、孙某因涉嫌妨害传染病防治罪，被牡丹江市公安局阳明分局立案侦查。       4月12日，按照牡丹江市爱民区发布的小区封闭管理相关要求，爱民区市场监督管理局工作人员对临街门市执行封控工作，在对吕某的门市进行封控时，吕某拒不配合并对封控工作进行阻碍。依据《中华人民共和国治安管理处罚法》第五十条之规定，牡丹江市公安局爱民分局决定给予吕某行政拘留10日的处罚。（记者董宝森、王建威）,0
重庆6号线曹家湾站因出站可直达野外，成为户外、BBQ、野外双人实战爱好者的天堂，也因此被誉为中国版“西部世界”，并在短时间内成为重庆最热门旅游景点。现在很多外地人到重庆后，解放碑不去，火锅不吃，而是直奔曹家湾站。地铁站方称，曹家湾或成国内首个5A级风景地铁站。,1
一份关于人与昆虫关系的调查中，蚊子从蟑螂、苍蝇等昆虫中脱颖而出，被公认为与人类关系最友好的昆虫。理由是，蚊子长得不恶心，对人伤害也很小，最关键的是它们每次叮人前都会善意地嗡嗡嗡提醒，而不会偷偷下手，显得非常真诚。很多人表示，如果蚊子是人，他们很愿意交这种朋友。,1
更..学姐啊..你可以再瞎一点,1
元气满满的一天的，冲鸭！,0
表彰大会上这番话赢得一片掌声。活泼敦厚的“冰墩墩”，喜庆祥和的“雪容融”，扑面而来的中国年味儿，香喷喷的豆包……表彰大会上提到冰墩墩雪容融和谷爱凌,0
很好 脚痛完了 现在变胃痛 痛死好了,1
航拍广州市民排队做核酸。12日，广州多区启动新一轮全员核酸检测，其中，白云区已是第4轮全区（部分街道第5轮）全员核酸检测。此前，广州市民深夜两点坚持做核酸、队列仍井然有序的图像在网上热传，收获网友纷纷点赞。新一波航拍广州市民排队核酸检测的画面来了，一起来感受他们坚定的抗疫决心吧。（记者杨淑馨，素材来源：广州广播电视台花城航拍）  报社的微博视频,0
在海南三亚市考察调研。10日下午，总书记在海南省三亚市先后考察了崖州湾种子实验室、中国海洋大学三亚海洋研究院，了解海南支持种业创新、发展海洋科技等情况。（文字记者：张晓松、朱基钗；摄影记者：李学仁、谢环驰、燕雁 ）  [共5张],0
高铁上的靠窗座首先进出麻烦坐着很不方便；其次如果被怪物攻击，靠窗座首当其冲，非常危险；另外现在高铁速度越来越快，窗外景物相对运动也就过快，靠窗看久了容易血压升高。所以抢高铁靠窗座的人都是无私奉献舍己为人的好心人，遇上这种人应真诚地说声谢谢。 ​​​,1
犯罪团伙走私31头生牛入境被一锅端。近日，广西百色边境管理支队联合靖西市公安局开展行动成功打掉一个边境走私团伙，抓获犯罪嫌疑人12名。据介绍，该团伙3月24日在靖西市龙邦镇某界碑附近从境外走私31头生牛入境，生牛被警方查获，但走私人员不知所踪。警方根据线索追查，于4月4日凌晨出动80余名警力开展抓捕行动，收网将该团伙“一锅端”。　　据初步调查，今年3月初以来，龙邦镇某屯边民为牟取利益，纠集不法分子参与边境走私生牛、冻品等违法犯罪活动。目前，案件正在进一步侦办中。（记者黄耀滕，素材来源：广西百色边境管理支队）  报社的微博视频,0
可以再烦人一点,1
上海两干部因劣质猪肉事件被免职。据廉洁上海，闵行区梅陇镇副镇长任伟萍、经济发展办公室主任栗爽，在发放保供物资过程中存在失职渎职问题，致使不合格猪肉产品发放给社区居民，造成严重不良影响。两人均被党纪政务立案，接受进一步调查，并按程序分别被免去副镇长、经济发展办公室主任职务。闵行区两名干部因发放保供物资失职渎职被党纪政务立案,0
